,Store,Date,Year,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Week_Sales,Type,Size,timeDiff,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
6133,34,7/6/12,2012,77.95,3.187,130.7196333,9.285,FALSE,645618.59,C,41062,33,6438.2,174.8,103.13,2529.03,3839.19
6134,34,7/13/12,2012,74.02,3.224,130.683,9.285,FALSE,627634.04,C,41062,40,2691.41,20.2,16.91,806.44,3029
6135,34,7/20/12,2012,77.7,3.263,130.7012903,9.285,FALSE,596554.05,C,41062,47,2732.08,98,5.98,743.47,2456.79
6136,34,7/27/12,2012,77.3,3.356,130.7195806,9.285,FALSE,572447.52,C,41062,54,3124.08,92.22,0.36,1720.84,3878.36
6137,34,8/3/12,2012,78.93,3.374,130.737871,9.285,FALSE,614378.94,C,41062,61,9386.73,45,37.88,4384.73,4169.76
6138,34,8/10/12,2012,78.26,3.476,130.7561613,9.285,FALSE,643558.78,C,41062,68,9297.06,12,8.3,4250.64,2103.48
6139,34,8/17/12,2012,77.78,3.552,130.7909677,9.285,FALSE,640210.85,C,41062,75,5553.04,32.6,6.13,1315.08,5733.84
6140,34,8/24/12,2012,72.44,3.61,130.8381613,9.285,FALSE,598234.64,C,41062,82,1899.97,83.8,9.16,609.67,3844.82
6141,34,8/31/12,2012,75.89,3.646,130.8853548,9.285,FALSE,593141.29,C,41062,89,12815.65,64.2,18.56,2171.06,4926.61
6142,34,9/7/12,2012,78.26,3.709,130.9325484,9.285,TRUE,663814.18,C,41062,96,8791.04,-5.98,25.77,3473.34,1789.37
6143,34,9/14/12,2012,64.28,3.706,130.9776667,9.285,FALSE,625196.94,C,41062,103,4855.31,NA,11.31,832.14,5118.55
6144,34,9/21/12,2012,66.08,3.721,131.0103333,9.285,FALSE,601990.02,C,41062,110,4857.37,5.73,0.85,221.84,7308.76
6145,34,9/28/12,2012,67.06,3.666,131.043,9.285,FALSE,577792.32,C,41062,117,2282.47,3.82,0.22,198.21,2618.07
6146,34,10/5/12,2012,65.41,3.62,131.0756667,8.839,FALSE,642614.89,C,41062,124,2716.1,NA,6.03,1648.8,3539.71
6147,34,10/12/12,2012,59.94,3.603,131.1083333,8.839,FALSE,619369.72,C,41062,131,2254.65,NA,29.82,524.12,7604.92
6148,34,10/19/12,2012,58.47,3.61,131.1499677,8.839,FALSE,623919.23,C,41062,138,725.01,NA,9.18,370.91,2907.57
6149,34,10/26/12,2012,57.95,3.514,131.1930968,8.839,FALSE,587603.55,C,41062,145,1151.88,68.01,3,392.12,1468.81
6150,34,11/2/12,2012,50.91,3.404,131.2362258,8.839,FALSE,281090.95,C,39910,152,3189.15,2375.99,31.62,1270.88,2705.65
6151,34,11/9/12,2012,52.98,3.337,131.2793548,8.839,FALSE,286857.13,C,39910,159,3011.99,3814.03,19.4,882.67,5821.12
6152,34,11/16/12,2012,40.26,3.271,131.3258,8.839,FALSE,267956.3,C,39910,166,6950.26,443.71,57.16,623.39,2367.9
6153,34,11/23/12,2012,46.08,3.233,131.3766667,8.839,TRUE,273079.07,C,39910,173,251.45,0.01,59304.51,191.86,3460.87
6154,34,11/30/12,2012,43.03,3.24,131.4275333,8.839,FALSE,284617.27,C,39910,180,575.87,NA,6149.44,26.46,3347.77
6155,34,12/7/12,2012,46.37,3.227,131.4784,8.839,FALSE,272190.83,C,39910,187,4905.35,NA,286.34,902.13,6699
6156,34,12/14/12,2012,35.16,3.193,131.537,8.839,FALSE,269624.2,C,39910,194,2034.86,NA,49,133.65,1960.05
6157,34,12/21/12,2012,32.38,3.112,131.642,8.839,FALSE,276279.49,C,39910,201,2025.54,NA,74.17,58.72,1181.09
6158,34,12/28/12,2012,31.68,3.125,131.747,8.839,TRUE,286197.5,C,39910,208,6560.15,16765.26,72.76,61.13,1259.63
6159,34,1/4/13,2013,31.25,3.177,131.852,8.934,FALSE,257361.3,C,39910,-501,808.67,13892.52,6.44,98.08,2086.66
6160,34,1/11/13,2013,37.6,3.235,131.957,8.934,FALSE,280048.74,C,39910,-494,1077.02,9401.61,4.94,622.64,2815.19
6161,34,1/18/13,2013,31.84,3.232,132.030871,8.934,FALSE,278287.04,C,39910,-487,4251.89,4906.54,1.78,NA,1374.82
6162,34,1/25/13,2013,45.01,3.22,132.0922903,8.934,FALSE,272997.65,C,39910,-480,5889.35,3204.02,NA,3065.59,1936.25
6163,34,2/1/13,2013,48.03,3.232,132.1537097,8.934,FALSE,285379.86,C,39910,-473,5918.59,1407.51,164.9,8176.89,2384.57
6164,34,2/8/13,2013,47.63,3.401,132.215129,8.934,TRUE,286515.92,C,39910,-466,34577.87,883.45,289.34,18578.87,4259.63
6165,34,2/15/13,2013,42.63,3.451,132.2725714,8.934,FALSE,267065.35,C,39910,-459,10713.38,2336.61,4.44,2483.02,1788.38
6166,34,2/22/13,2013,47.26,3.602,132.3200714,8.934,FALSE,291891.01,C,39910,-452,5516.88,2250.61,31.12,1948.57,4175.42
6167,34,3/1/13,2013,43.51,3.694,132.3675714,8.934,FALSE,282351.82,C,39910,-445,5182.14,401.81,1.2,13.92,3020.54
6168,34,3/8/13,2013,53.69,3.647,132.4150714,8.934,FALSE,296818.2,C,39910,-438,15754.81,34.78,57.59,2173.94,3394.71
6169,34,3/15/13,2013,52.9,3.611,132.4668065,8.934,FALSE,293481.36,C,39910,-431,3281.61,NA,11.12,1109.81,1403.62
6170,34,3/22/13,2013,60.19,3.593,132.529129,8.934,FALSE,288247.24,C,39910,-424,7036.53,NA,631,338.9,2595.25
6171,34,3/29/13,2013,51,3.575,132.5914516,8.934,FALSE,300628.19,C,39910,-417,3027.3,NA,417.69,328.41,1347
6172,34,4/5/13,2013,58.4,3.552,132.6537742,8.796,FALSE,280472.78,C,39910,-410,8593.42,3307.23,517.21,1022.91,2517.62
6173,34,4/12/13,2013,61.46,3.504,132.7160968,8.796,FALSE,297099.95,C,39910,-403,2754.02,1614.39,63.54,365.69,10014.8
6174,34,4/19/13,2013,63.99,3.436,132.7160968,8.796,FALSE,292680.16,C,39910,-396,1359.8,14.54,174.26,NA,801.06
6175,34,4/26/13,2013,58.54,3.397,132.7160968,8.796,FALSE,275020.96,C,39910,-389,3120.8,1.49,103.82,222.17,1794.12
6176,34,5/3/13,2013,65.07,3.369,132.5751,8.789554381,FALSE,296804.49,C,39910,-382,2536.69,21,93.45,1619.35,1852.69
6177,34,5/10/13,2013,63.9,3.371,132.5583,8.777201354,FALSE,291028.09,C,39910,-375,5813.45,354.12,127.88,278.51,2804.1
6178,34,5/17/13,2013,70.87,3.437,132.5136,8.768448347,FALSE,284740.5,C,39910,-368,3417.8,450.88,34.52,521.72,2868.88
6179,34,5/24/13,2013,76.4,3.462,132.4593,8.759695341,FALSE,293155.08,C,39910,-361,5333.53,230.88,116.91,657.4,6630.76
6180,34,5/31/13,2013,79.29,3.438,132.4039,8.75094896,FALSE,295880.12,C,39910,-354,4411.49,305.28,109.48,27.38,2655.75
6181,34,6/7/13,2013,79.33,3.413,132.3485,8.740159362,FALSE,283455.13,C,39910,-347,8467.35,259.55,263.13,2832.09,3394.4
6182,34,6/14/13,2013,82.3,3.415,132.31,8.729369765,FALSE,279364.13,C,39910,-340,3376.68,306.12,471.49,2512.81,3311.17
6183,34,6/21/13,2013,80.14,3.453,132.288,8.718580167,FALSE,281313.78,C,39910,-333,3196.46,462.9,316.6,1285.2,5173.69
6184,34,6/28/13,2013,87.73,3.452,132.2651,8.786541132,FALSE,300152.45,C,39910,-326,3460.86,770.95,10.5,715.74,2294.78
6185,34,7/5/13,2013,77.96,3.385,132.2414,8.665223784,FALSE,279524.44,C,39910,-319,7975.83,1466.58,458.17,6976.2,3006.95
6186,34,7/12/13,2013,82.77,3.368,132.2118,8.654604862,FALSE,268708.43,C,39910,-312,2603.01,931.01,37.44,639.15,2020.17
6187,34,7/19/13,2013,73.3,3.518,132.1958,8.64398594,FALSE,270110.3,C,39910,-305,3532.06,744.95,398.2,737.94,1762.44
6188,34,7/26/13,2013,77.89,3.58,132.1792,8.633367018,FALSE,286497.49,C,39910,-298,248.84,728.21,3.2,39.88,1503.59
6189,35,2/5/10,2010,27.19,2.784,135.3524608,9.262,FALSE,270516.84,C,39910,1267,NA,NA,NA,NA,NA
6190,35,2/12/10,2010,29.81,2.773,135.4113076,9.262,TRUE,281909.79,C,39910,1274,NA,NA,NA,NA,NA
6191,35,2/19/10,2010,32.44,2.745,135.4657781,9.262,FALSE,284322.52,C,39910,1281,NA,NA,NA,NA,NA
6192,35,2/26/10,2010,36,2.754,135.5195191,9.262,FALSE,307646.5,C,39910,1288,NA,NA,NA,NA,NA
6193,35,3/5/10,2010,38.07,2.777,135.5732602,9.262,FALSE,264214.12,C,39910,1295,NA,NA,NA,NA,NA
6194,35,3/12/10,2010,45.98,2.818,135.6270013,9.262,FALSE,278253.28,C,39910,1302,NA,NA,NA,NA,NA
6195,35,3/19/10,2010,49.04,2.844,135.6682247,9.262,FALSE,278646.35,C,39910,35,NA,NA,NA,NA,NA
6196,35,3/26/10,2010,52.34,2.854,135.7073618,9.262,FALSE,365098.24,C,39910,42,NA,NA,NA,NA,NA
6197,35,4/2/10,2010,46.9,2.85,135.7464988,9.051,FALSE,241937.11,C,39910,49,NA,NA,NA,NA,NA
6198,35,4/9/10,2010,62.62,2.869,135.7856359,9.051,FALSE,288320.38,C,39910,56,NA,NA,NA,NA,NA
6199,35,4/16/10,2010,54.95,2.899,135.82725,9.051,FALSE,292859.36,C,39910,63,NA,NA,NA,NA,NA
6200,35,4/23/10,2010,53.91,2.902,135.8721667,9.051,FALSE,276157.8,C,39910,70,NA,NA,NA,NA,NA
6201,35,4/30/10,2010,53.55,2.921,135.9170833,9.051,FALSE,276011.4,C,39910,77,NA,NA,NA,NA,NA
6202,35,5/7/10,2010,69.02,2.966,135.962,9.051,FALSE,293953.08,C,39910,84,NA,NA,NA,NA,NA
6203,35,5/14/10,2010,53.82,2.982,136.010394,9.051,FALSE,307486.73,C,39910,91,NA,NA,NA,NA,NA
6204,35,5/21/10,2010,63.31,2.958,136.0796521,9.051,FALSE,280785.76,C,39910,98,NA,NA,NA,NA,NA
6205,35,5/28/10,2010,67.88,2.899,136.1489101,9.051,FALSE,279427.93,C,39910,105,NA,NA,NA,NA,NA
6206,35,6/4/10,2010,74.29,2.847,136.2181682,9.051,FALSE,293984.54,C,39910,112,NA,NA,NA,NA,NA
6207,35,6/11/10,2010,68.9,2.809,136.2874263,9.051,FALSE,284496.14,C,39910,119,NA,NA,NA,NA,NA
6208,35,6/18/10,2010,70,2.78,136.3243393,9.051,FALSE,281699.68,C,39910,126,NA,NA,NA,NA,NA
6209,35,6/25/10,2010,78.02,2.808,136.3483143,9.051,FALSE,285031.81,C,39910,133,NA,NA,NA,NA,NA
6210,35,7/2/10,2010,76.25,2.815,136.3722893,8.861,FALSE,281514.26,C,39910,140,NA,NA,NA,NA,NA
6211,35,7/9/10,2010,82.69,2.793,136.3962643,8.861,FALSE,292498.61,C,39910,147,NA,NA,NA,NA,NA
6212,35,7/16/10,2010,78.26,2.783,136.4179827,8.861,FALSE,289667.55,C,39910,154,NA,NA,NA,NA,NA
6213,35,7/23/10,2010,81.56,2.771,136.4366924,8.861,FALSE,280357.3,C,39910,161,NA,NA,NA,NA,NA
6214,35,7/30/10,2010,79.78,2.781,136.4554021,8.861,FALSE,281247.97,C,39910,168,NA,NA,NA,NA,NA
6215,35,8/6/10,2010,77.45,2.784,136.4741118,8.861,FALSE,299354.67,C,39910,175,NA,NA,NA,NA,NA
6216,35,8/13/10,2010,77.36,2.805,136.4928214,8.861,FALSE,307095.31,C,39910,182,NA,NA,NA,NA,NA
6217,35,8/20/10,2010,75.16,2.779,136.5249182,8.861,FALSE,303559.23,C,39910,189,NA,NA,NA,NA,NA
6218,35,8/27/10,2010,70.31,2.755,136.557015,8.861,FALSE,308442.49,C,39910,196,NA,NA,NA,NA,NA
6219,35,9/3/10,2010,78.52,2.715,136.5891118,8.861,FALSE,308950.04,C,39910,203,NA,NA,NA,NA,NA
6220,35,9/10/10,2010,70.38,2.699,136.6212085,8.861,TRUE,308770.42,C,39910,210,NA,NA,NA,NA,NA
6221,35,9/17/10,2010,64.5,2.706,136.6338071,8.861,FALSE,300255.87,C,39910,217,NA,NA,NA,NA,NA
6222,35,9/24/10,2010,67.08,2.713,136.6317821,8.861,FALSE,296765.59,C,39910,224,NA,NA,NA,NA,NA
6223,35,10/1/10,2010,70.19,2.707,136.6297571,8.763,FALSE,315273.08,C,39910,231,NA,NA,NA,NA,NA
6224,35,10/8/10,2010,57.78,2.764,136.6277321,8.763,FALSE,295339.01,C,39910,238,NA,NA,NA,NA,NA
6225,35,10/15/10,2010,58.38,2.868,136.6401935,8.763,FALSE,289201.21,C,39910,245,NA,NA,NA,NA,NA
6226,35,10/22/10,2010,52.82,2.917,136.688871,8.763,FALSE,303108.81,C,39910,252,NA,NA,NA,NA,NA
6227,35,10/29/10,2010,61.02,2.921,136.7375484,8.763,FALSE,279677,C,39910,259,NA,NA,NA,NA,NA
6228,35,11/5/10,2010,45.91,2.917,136.7862258,8.763,FALSE,298080.45,C,39910,266,NA,NA,NA,NA,NA
6229,35,11/12/10,2010,45.9,2.931,136.8349032,8.763,FALSE,290399.66,C,39910,273,NA,NA,NA,NA,NA
6230,35,11/19/10,2010,50.81,3,136.7715714,8.763,FALSE,290909.69,C,39910,280,NA,NA,NA,NA,NA
6231,35,11/26/10,2010,46.67,3.039,136.6895714,8.763,TRUE,324174.79,C,39910,287,NA,NA,NA,NA,NA
6232,35,12/3/10,2010,41.81,3.046,136.6075714,8.763,FALSE,309543.52,C,39910,294,NA,NA,NA,NA,NA
6233,35,12/10/10,2010,30.83,3.109,136.5255714,8.763,FALSE,295811.25,C,39910,301,NA,NA,NA,NA,NA
6234,35,12/17/10,2010,31.62,3.14,136.5292811,8.763,FALSE,303974.28,C,39910,308,NA,NA,NA,NA,NA
6235,35,12/24/10,2010,31.34,3.141,136.597273,8.763,FALSE,307409.13,C,39910,315,NA,NA,NA,NA,NA
6236,35,12/31/10,2010,29.59,3.179,136.665265,8.763,TRUE,299757.75,C,39910,322,NA,NA,NA,NA,NA
6237,35,1/7/11,2011,34.42,3.193,136.7332569,8.549,FALSE,312577.36,C,39910,580,NA,NA,NA,NA,NA
6238,35,1/14/11,2011,25.7,3.205,136.803477,8.549,FALSE,293031.78,C,39910,587,NA,NA,NA,NA,NA
6239,35,1/21/11,2011,30.13,3.229,136.8870657,8.549,FALSE,305969.81,C,39910,594,NA,NA,NA,NA,NA
6240,35,1/28/11,2011,23.64,3.237,136.9706544,8.549,FALSE,306336.07,C,39910,601,NA,NA,NA,NA,NA
6241,35,2/4/11,2011,28.7,3.231,137.0542431,8.549,FALSE,307126.34,C,39910,608,NA,NA,NA,NA,NA
6242,35,2/11/11,2011,30.45,3.239,137.1378318,8.549,TRUE,312233.56,C,39910,615,NA,NA,NA,NA,NA
6243,35,2/18/11,2011,39.32,3.245,137.2511849,8.549,FALSE,310531.04,C,39910,622,NA,NA,NA,NA,NA
6244,35,2/25/11,2011,33.05,3.274,137.3764439,8.549,FALSE,309129.01,C,39910,629,NA,NA,NA,NA,NA
6245,35,3/4/11,2011,36.99,3.433,137.5017028,8.549,FALSE,284309.34,C,39910,636,NA,NA,NA,NA,NA
6246,35,3/11/11,2011,43.64,3.582,137.6269617,8.549,FALSE,304300.91,C,39910,643,NA,NA,NA,NA,NA
6247,35,3/18/11,2011,46.65,3.631,137.7398929,8.549,FALSE,311144.16,C,39910,650,NA,NA,NA,NA,NA
6248,35,3/25/11,2011,40.11,3.625,137.8478929,8.549,FALSE,376233.89,C,39910,657,NA,NA,NA,NA,NA
6249,35,4/1/11,2011,37.27,3.638,137.9558929,8.512,FALSE,263917.85,C,39910,664,NA,NA,NA,NA,NA
6250,35,4/8/11,2011,46.87,3.72,138.0638929,8.512,FALSE,325327.93,C,39910,671,NA,NA,NA,NA,NA
6251,35,4/15/11,2011,52.24,3.821,138.1646952,8.512,FALSE,312361.88,C,39910,678,NA,NA,NA,NA,NA
6252,35,4/22/11,2011,50.02,3.892,138.2475036,8.512,FALSE,316948.39,C,39910,685,NA,NA,NA,NA,NA
6253,35,4/29/11,2011,61.71,3.962,138.3303119,8.512,FALSE,308295.38,C,39910,692,NA,NA,NA,NA,NA
6254,35,5/6/11,2011,56.48,4.046,138.4131202,8.512,FALSE,325986.05,C,39910,699,NA,NA,NA,NA,NA
6255,35,5/13/11,2011,60.07,4.066,138.4959286,8.512,FALSE,325377.97,C,39910,706,NA,NA,NA,NA,NA
6256,35,5/20/11,2011,60.22,4.062,138.587106,8.512,FALSE,320691.21,C,39910,713,NA,NA,NA,NA,NA
6257,35,5/27/11,2011,66.43,3.985,138.6782834,8.512,FALSE,315641.8,C,39910,720,NA,NA,NA,NA,NA
6258,35,6/3/11,2011,74.17,3.922,138.7694608,8.512,FALSE,316687.22,C,39910,727,NA,NA,NA,NA,NA
6259,35,6/10/11,2011,73.26,3.881,138.8606382,8.512,FALSE,303438.24,C,39910,734,NA,NA,NA,NA,NA
6260,35,6/17/11,2011,67.03,3.842,139.0028333,8.512,FALSE,331965.95,C,39910,741,NA,NA,NA,NA,NA
6261,35,6/24/11,2011,72.02,3.804,139.1832917,8.512,FALSE,296947.06,C,39910,748,NA,NA,NA,NA,NA
6262,35,7/1/11,2011,73.76,3.748,139.36375,8.684,FALSE,310027.29,C,39910,755,NA,NA,NA,NA,NA
6263,35,7/8/11,2011,76.87,3.711,139.5442083,8.684,FALSE,320021.1,C,39910,762,NA,NA,NA,NA,NA
6264,35,7/15/11,2011,77.83,3.76,139.7006325,8.684,FALSE,311390.22,C,39910,769,NA,NA,NA,NA,NA
6265,35,7/22/11,2011,82.28,3.811,139.7969712,8.684,FALSE,323233.8,C,39910,776,NA,NA,NA,NA,NA
6266,35,7/29/11,2011,79.41,3.829,139.8933099,8.684,FALSE,330338.36,C,39910,783,NA,NA,NA,NA,NA
6267,35,8/5/11,2011,78.14,3.842,139.9896486,8.684,FALSE,326053.28,C,39910,790,NA,NA,NA,NA,NA
6268,35,8/12/11,2011,76.67,3.812,140.0859873,8.684,FALSE,341381.08,C,39910,797,NA,NA,NA,NA,NA
6269,35,8/19/11,2011,72.97,3.747,140.1289205,8.684,FALSE,334042.43,C,39910,804,NA,NA,NA,NA,NA
6270,35,8/26/11,2011,72.88,3.704,140.1629528,8.684,FALSE,343268.29,C,39910,811,NA,NA,NA,NA,NA
6271,35,9/2/11,2011,71.44,3.703,140.196985,8.684,FALSE,323410.94,C,39910,818,NA,NA,NA,NA,NA
6272,35,9/9/11,2011,70.93,3.738,140.2310173,8.684,TRUE,340238.38,C,39910,825,NA,NA,NA,NA,NA
6273,35,9/16/11,2011,69.65,3.742,140.2735,8.684,FALSE,338400.82,C,39910,832,NA,NA,NA,NA,NA
6274,35,9/23/11,2011,63.61,3.711,140.32725,8.684,FALSE,336241,C,39910,839,NA,NA,NA,NA,NA
6275,35,9/30/11,2011,70.92,3.645,140.381,8.684,FALSE,338386.08,C,39910,846,NA,NA,NA,NA,NA
6276,35,10/7/11,2011,56.91,3.583,140.43475,8.745,FALSE,358461.58,C,39910,853,NA,NA,NA,NA,NA
6277,35,10/14/11,2011,64.78,3.541,140.4784194,8.745,FALSE,336479.49,C,39910,860,NA,NA,NA,NA,NA
6278,35,10/21/11,2011,59.62,3.57,140.4616048,8.745,FALSE,337819.16,C,39910,867,NA,NA,NA,NA,NA
6279,35,10/28/11,2011,51.81,3.569,140.4447903,8.745,FALSE,319855.26,C,39910,874,NA,NA,NA,NA,NA
6280,35,11/4/11,2011,44.46,3.551,140.4279758,8.745,FALSE,342385.38,C,39910,881,NA,NA,NA,NA,NA
6281,35,11/11/11,2011,49.69,3.53,140.4111613,8.745,FALSE,333594.81,C,39910,888,22242.79,13392.67,1134.49,2951.74,5421.27
6282,35,11/18/11,2011,51.42,3.53,140.4127857,8.745,FALSE,327389.51,C,39910,895,23654.62,110.12,103.34,951.51,1618.6
6283,35,11/25/11,2011,47.88,3.492,140.4217857,8.745,TRUE,337985.74,C,39910,902,1333.24,NA,58563.24,20.97,6386.86
6284,35,12/2/11,2011,50.55,3.452,140.4307857,8.745,FALSE,339490.69,C,39910,909,5051.87,NA,3150.68,3945.27,26649.46
6285,35,12/9/11,2011,46.28,3.415,140.4397857,8.745,FALSE,338737.33,C,39910,916,1386.01,NA,529.1,955.48,9427.75
6286,35,12/16/11,2011,40.68,3.413,140.4700795,8.745,FALSE,347726.67,C,39910,923,5115.93,0.27,10748.31,601.89,14608.23
6287,35,12/23/11,2011,41.59,3.389,140.528765,8.745,FALSE,336017.6,C,39910,930,318.61,22.4,1429.48,20.98,4140.36
6288,35,12/30/11,2011,37.85,3.389,140.5874505,8.745,TRUE,355307.94,C,39910,937,6742.63,34766.99,163.27,961,2074.13
6289,35,1/6/12,2012,35.8,3.422,140.6461359,8.744,FALSE,337390.44,C,39910,215,5956.88,13987.28,24.73,1685.24,6269.59
6290,35,1/13/12,2012,41.3,3.513,140.7048214,8.744,FALSE,337796.13,C,39910,222,2428.51,7532.95,2.28,413.26,3750.02
6291,35,1/20/12,2012,30.35,3.533,140.8086118,8.744,FALSE,323766.77,C,39910,229,2498.37,4413.52,5.46,618.55,2393.77
6292,35,1/27/12,2012,36.96,3.567,140.9124021,8.744,FALSE,361067.07,C,39910,236,2798.44,2928.52,1.46,446,9008.25
6293,35,2/3/12,2012,42.52,3.617,141.0161924,8.744,FALSE,890689.51,B,118221,243,62567.6,3718.52,41.68,40201.38,4130.12
6294,35,2/10/12,2012,37.86,3.64,141.1199827,8.744,TRUE,656988.64,B,118221,250,11865.12,4373.03,23.69,11941.36,8357.61
6295,35,2/17/12,2012,37.24,3.695,141.2140357,8.744,FALSE,841264.04,B,118221,257,20207.59,7982.96,2.64,9522.98,10733.96
6296,35,2/24/12,2012,41.74,3.739,141.3007857,8.744,FALSE,741891.65,B,118221,264,10463.9,6749.11,NA,5146.87,4553.22
6297,35,3/2/12,2012,40.07,3.816,141.3875357,8.744,FALSE,777951.22,B,118221,271,31880.88,1775.2,84.02,26264.78,1609.25
6298,35,3/9/12,2012,44.32,3.848,141.4742857,8.744,FALSE,765687.42,B,118221,278,16514.65,344.55,68.3,2596.73,2245.26
6299,35,3/16/12,2012,49.6,3.862,141.55478,8.744,FALSE,773819.49,B,118221,285,6972.24,222.12,1.2,1587.92,2214.43
6300,35,3/23/12,2012,57.3,3.9,141.6269332,8.744,FALSE,782563.38,B,118221,292,25204.95,107.69,0.25,8359.06,5252.73
6301,35,3/30/12,2012,49.4,3.953,141.6990864,8.744,FALSE,877235.96,B,118221,299,19560.85,77.41,7.4,4081.77,3629.96
6302,35,4/6/12,2012,48.73,3.996,141.7712396,8.876,FALSE,833782.7,B,118221,306,9093.04,NA,10.27,2383.68,4858.77
6303,35,4/13/12,2012,52.22,4.044,141.8433929,8.876,FALSE,782221.96,B,118221,313,4697.48,4222.33,10.5,1903.35,1156.1
6304,35,4/20/12,2012,62.62,4.027,141.9015262,8.876,FALSE,749779.1,B,118221,320,2095.31,4447.75,6.05,149.91,2504.7
6305,35,4/27/12,2012,52.33,4.004,141.9596595,8.876,FALSE,737265.57,B,118221,327,6477.02,1050.49,7.43,1123.9,1681.46
6306,35,5/4/12,2012,53.68,3.951,142.0177929,8.876,FALSE,812190.76,B,118221,334,13647.64,NA,9.87,6114.76,4853.52
6307,35,5/11/12,2012,58.97,3.889,142.0759262,8.876,FALSE,758182.2,B,118221,341,12297.04,NA,10.76,1040,2355.67
6308,35,5/18/12,2012,65.15,3.848,142.0970115,8.876,FALSE,747888.25,B,118221,348,8475.44,NA,2.87,2133.81,2904.46
6309,35,5/25/12,2012,64.77,3.798,142.1032776,8.876,FALSE,801098.43,B,118221,355,8708.2,NA,296.24,1676.8,2399.15
6310,35,6/1/12,2012,73.4,3.742,142.1095438,8.876,FALSE,837548.62,B,118221,362,12469.08,NA,9.66,3040.28,5859.48
6311,35,6/8/12,2012,64.05,3.689,142.1158099,8.876,FALSE,794698.77,B,118221,369,6984.56,44,287.97,851.39,5482.29
6312,35,6/15/12,2012,69.52,3.62,142.1292548,8.876,FALSE,815130.5,B,118221,376,4983.83,6.8,1.04,2545.67,1991.41
6313,35,6/22/12,2012,73.23,3.564,142.1606464,8.876,FALSE,792299.15,B,118221,383,5984,32.8,0.57,528.54,2636.77
6314,35,6/29/12,2012,73.94,3.506,142.1920381,8.876,FALSE,800147.84,B,118221,390,11690.61,-7.6,NA,3457.25,5129.74
6315,35,7/6/12,2012,82.08,3.475,142.2234298,8.839,FALSE,787062,B,118221,397,7808.9,7,47.5,6948.28,6443.45
6316,35,7/13/12,2012,78.95,3.523,142.2548214,8.839,FALSE,723708.99,B,118221,404,3516.15,NA,0.15,1749.8,1430.23
6317,35,7/20/12,2012,78.64,3.567,142.2337569,8.839,FALSE,714601.11,B,118221,411,3934.52,NA,25.9,934.49,3512.52
6318,35,7/27/12,2012,76.01,3.647,142.2126924,8.839,FALSE,716859.27,B,118221,418,5446.22,NA,10.88,6221.18,2764.62
6319,35,8/3/12,2012,75.22,3.654,142.1916279,8.839,FALSE,746517.32,B,118221,425,35956.75,NA,11.63,21249.14,2079.74
6320,35,8/10/12,2012,78.44,3.722,142.1705634,8.839,FALSE,722262.21,B,118221,432,9664.78,NA,63.72,2523.61,2076.6
6321,35,8/17/12,2012,76.51,3.807,142.2157385,8.839,FALSE,708568.29,B,118221,439,3038.67,NA,NA,1401.93,2672.55
6322,35,8/24/12,2012,72.93,3.834,142.3105933,8.839,FALSE,721744.33,B,118221,446,5726.77,NA,57.08,5332.71,4133.91
6323,35,8/31/12,2012,75,3.867,142.4054482,8.839,FALSE,790144.7,B,118221,453,17617.15,NA,94.08,6324.67,3173.73
6324,35,9/7/12,2012,76,3.911,142.500303,8.839,TRUE,721460.22,B,118221,460,11678.32,NA,53.35,1976.76,8415.89
6325,35,9/14/12,2012,68.72,3.948,142.5938833,8.839,FALSE,716987.58,B,118221,467,8915.4,NA,16.27,1564.94,7400.92
6326,35,9/21/12,2012,66.1,4.038,142.6798167,8.839,FALSE,678228.58,B,118221,474,6982.1,87.37,6,2085.94,9129.21
6327,35,9/28/12,2012,64.92,3.997,142.76575,8.839,FALSE,690007.76,B,118221,481,20867.96,42.64,3.22,5895.05,3810.27
6328,35,10/5/12,2012,64.5,3.985,142.8516833,8.665,FALSE,745782.1,B,118221,488,6855.08,NA,3.66,2468.47,2737.33
6329,35,10/12/12,2012,55.4,4,142.9376167,8.665,FALSE,715263.3,B,118221,495,1524.37,NA,5.33,558.26,6097.45
6330,35,10/19/12,2012,56.53,3.969,142.8633629,8.665,FALSE,730899.37,B,118221,502,2694.71,NA,4.98,526.09,2051.88
6331,35,10/26/12,2012,58.99,3.882,142.7624113,8.665,FALSE,732859.76,B,118221,509,6221.06,42.48,103,273.9,996.79
6332,35,11/2/12,2012,54.44,3.787,142.6614597,8.665,FALSE,764014.06,B,118221,516,9427.41,3322.67,31.3,3119.64,1982.11
6333,35,11/9/12,2012,41.06,3.771,142.5605081,8.665,FALSE,765648.93,B,118221,523,17908.37,15471.05,34.52,5265.54,3391.48
6334,35,11/16/12,2012,46.66,3.75,142.4928071,8.665,FALSE,723987.85,B,118221,530,26644.24,2042.09,51.8,1199.87,3364.14
6335,35,11/23/12,2012,43.63,3.748,142.4694405,8.665,TRUE,1182500.16,B,118221,537,1667.99,0.03,86476.66,767.2,176.28
6336,35,11/30/12,2012,38.95,3.729,142.4460738,8.665,FALSE,879244.9,B,118221,544,4571.65,0.01,6399.56,140.84,8504.85
